AUV X [m],AUV Y [m],AUV Z [m],AUV Heading [Degrees],Time Stamp [s]
1.8945507323658581,1.4976409561491637,2.8072641846408906,107.11990954175705,7.3
1.886344148055406,1.4932708615802472,2.7992694170303434,107.14479630734806,7.4
1.876619146766617,1.481935788094309,2.780823091965359,107.15327329295785,7.5
1.870275126709877,1.4647233008318268,2.7598801918803098,106.97053000443752,7.6
1.8597593355742998,1.4513722000546219,2.7493527626145546,107.2103445287147,7.7
1.8440086383015544,1.4345592905429307,2.738758043814497,107.09436837276306,7.8
1.8320460173444268,1.4182423496697099,2.7283547782015534,107.35953868935171,7.9
1.8213197230821847,1.401912025320238,2.717007775552802,107.73806146483601,8.0
1.8106130170340513,1.3864713657139156,2.705782708256057,108.1443604716598,8.1
1.7973661045525062,1.3723152083346892,2.6964700309833547,108.23296981538633,8.2
1.7882352281301699,1.3537445225865046,2.6801266899550886,108.15223062119921,8.3
1.7787199226967503,1.3373580958064744,2.666559725408201,108.22456988230019,8.4
1.7672467906102125,1.328331078296817,2.6614413229014624,108.41794108622537,8.5
1.7489214662649837,1.3264260663287528,2.6630880121073686,108.59008559323043,8.6
1.7382177704517414,1.319258859419143,2.6463292786609998,108.68620623229315,8.7
1.7347764064496185,1.3155249484684137,2.631271950963523,108.97546643057618,8.8
1.7254909850048914,1.3133535467491155,2.6173869246952552,109.07311514132273,8.9
1.716460493105415,1.3131191357156187,2.6045504412918836,109.17685705058591,9.0
1.707863198347275,1.3174127034542047,2.6002637991581987,109.19090158355957,9.1
1.7003787907590546,1.3226468554110258,2.5931151033818716,109.43426794090222,9.2
1.6906458708200336,1.3342654776313023,2.592402011433833,109.9768377991351,9.3
1.6816378518164918,1.3454556058943339,2.5920633457934303,110.44199255755454,9.4
1.675268130624668,1.35569677796328,2.591513519080437,110.74287894014046,9.5
1.6725576420770174,1.3636729509510768,2.583809680123111,111.41224579880434,9.6
1.666796337653573,1.3731695528977377,2.5812717452082996,111.77557459048458,9.7
1.6577354833616351,1.3836405457681316,2.5749806508315616,112.35700734270088,9.8
1.6507085978848017,1.3930570465342402,2.568534365178848,112.79767276655704,9.9
1.643561231539136,1.4013471463890723,2.562319269959707,113.25176375318718,10.0
1.6358997476619375,1.4055174879449983,2.548133121884212,113.792072362835,10.1
1.6277308148137237,1.407070343441597,2.5359931347180615,114.14808144671538,10.2
1.6210582109604001,1.4037083040093745,2.5216004044765694,114.61568485318503,10.3
1.6131984451733943,1.3893493931843568,2.5020824567487017,114.59421869148787,10.4
1.6094840141080589,1.3716572429016858,2.487145325978345,114.25947614709244,10.5
